"report_namePKO";"paragraphNumber";"paragraph_ID";"DisarmamentDemobilization";"Reintegration";"ControlSALW";"Demilitarization";"ArmsEmbargo";"CivilianProtection";"HumanRights";"ChildRights";"SexualViolence";"PoliceReform";"MilitaryReform";"Operations_PatrolsInterventions";"Operations_UseOfForce";"JusticeSectorReform";"TransitionalJustice";"PrisonReform";"BorderControl";"Demining";"Resources";"StateAuthority";"StateAdministration";"DemocraticInstitutions";"ElectoralSecurity";"ElectionAssistance";"VoterEducation";"PartyAssistance";"CivilSocietyAssistance";"Media";"PowerSharing";"National_Reconciliation";"LocalReconciliation";"EconomicDevelopment";"HumanitarianRelief";"PublicHealth";"RefugeeAssistance";"Gender";"LegalReform"
"UNMIT_S/2012/765";76;2942;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";70;2941;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";61;2940;"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";""
"UNMIT_S/2012/765";59;2939;"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";50;2938;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";49;2937;"";"";"";"";"";"";"";"";"InternationalActor,Assist";"Assist,AssistAgents,InternationalActor";"";"";"";"Assist,InternationalActor,Outreach,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";48;2936;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist"
"UNMIT_S/2012/765";47;2935;"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"AssistPolicies,Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";44;2934;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";43;2933;"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";42;2932;"";"";"";"";"";"";"Assist,InternationalActor,Implement";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";41;2931;"";"";"";"";"";"";"Assist,InternationalActor";"Outreach,InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";39;2930;"";"";"";"";"";"";"";"";"";"Monitor,Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";34;2929;"";"";"";"";"";"";"Assist";"";"";"Assist,AssistOther,InternationalActor";"AssistOther,InternationalActor,Assist,AssistAgents";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist"
"UNMIT_S/2012/765";32;2928;"";"";"";"";"";"";"";"";"";"";"AssistOther,InternationalActor,Assist,AssistAgents";"";"";"";"";"";"";"";"";"";"";"";"Assist,AssistAgents";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";31;2927;"";"";"";"";"";"";"";"";"";"Outreach";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach";""
"UNMIT_S/2012/765";30;2926;"";"";"";"";"";"";"";"";"";"Assist,AssistOther,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";27;2925;"";"";"";"";"";"";"";"";"";"AssistPolicies,Assist,Monitor,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";26;2924;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";25;2923;"";"";"";"";"";"";"";"";"";"MaterialSupport,AssistOther,AssistPolicies,AssistAgents,Assist,Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,AssistAgents";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist"
"UNMIT_S/2012/765";24;2922;"";"";"";"";"";"";"Assist";"";"";"MaterialSupport,AssistOther,AssistAgents,Assist,Meeting,Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";""
"UNMIT_S/2012/765";22;2921;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"Assist";"";"";"";"";"Monitor,InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";21;2920;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"Assist";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";19;2919;"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"AssistOther,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";15;2918;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";13;2917;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";12;2916;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,MaterialSupport";"Assist";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";10;2915;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/765";8;2914;"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"Meeting";"";"Meeting";"Implement";"";"";"";"";"";"";"";"";"Implement";""
"UNMIT_S/2012/765";6;2913;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach";""
"UNMIT_S/2012/43";60;2912;"";"";"";"";"";"";"";"";"";"Assist,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";53;2911;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"Implement";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";50;2910;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"Monitor,InternationalActor,Assist";"";"";"";""
"UNMIT_S/2012/43";41;2909;"";"";"";"";"";"";"";"";"InternationalActor,Assist";"AssistAgents,Assist,InternationalActor,AssistOther";"";"";"";"Assist,InternationalActor,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist"
"UNMIT_S/2012/43";39;2908;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";36;2907;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";34;2906;"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";33;2905;"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";"Advocate";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";29;2904;"";"";"";"";"";"";"";"";"";"AssistAgents,Assist,InternationalActor,Implement";"Assist,AssistAgents,AssistPolicies,Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";28;2903;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist"
"UNMIT_S/2012/43";27;2902;"";"";"";"";"";"";"";"";"";"";"AssistOther,InternationalActor,Assist,AssistAgents";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";26;2901;"";"";"";"";"";"";"";"";"";"Assist,AssistAgents,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";""
"UNMIT_S/2012/43";24;2900;"";"";"";"";"";"";"";"";"";"Assist,AssistAgents";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";23;2899;"";"";"";"";"";"";"";"";"";"AssistPolicies,Assist,Meeting,Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";22;2898;"";"";"";"";"";"";"";"";"";"MaterialSupport,AssistOther,AssistPolicies,AssistAgents,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,AssistAgents,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist"
"UNMIT_S/2012/43";21;2897;"";"";"";"";"";"";"Assist";"";"";"MaterialSupport,AssistOther,AssistAgents,Assist,Meeting";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"MaterialSupport,Assist"
"UNMIT_S/2012/43";19;2896;"";"";"";"";"";"";"";"";"";"Assist,AssistAgents,AssistOther";"";"Assist";"";"";"";"";"Monitor,InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";18;2895;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";16;2894;"";"";"";"";"";"";"";"";"";"Assist,AssistOther,ProvideSecurity";"";"Assist";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";14;2893;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";13;2892;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";12;2891;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Advocate,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";11;2890;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2012/43";8;2889;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";"InternationalActor,Assist";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"InternationalActor,Assist";""
"UNMIT_S/2012/43";7;2888;"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"Meeting";"";"Meeting";"Implement";"";"";"";"";"";"";"";"";"Implement";""
"UNMIT_S/2011/641";68;2887;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";67;2886;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";63;2885;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";58;2884;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"Implement";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";51;2883;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";"";"";"";"";"";"";"Meeting,InternationalActor";"";"";"";"";""
"UNMIT_S/2011/641";46;2882;"";"";"";"";"";"";"";"";"MaterialSupport,InternationalActor";"";"";"";"";"InternationalActor,Meeting,Outreach";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport,InternationalActor";"";"";"";"";"";"";"";"";"";"Outreach,Meeting,InternationalActor"
"UNMIT_S/2011/641";45;2881;"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor,AssistOther";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";43;2880;"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";42;2879;"";"";"";"";"";"";"Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";39;2878;"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";35;2877;"";"";"";"";"";"";"";"";"";"Assist,AssistPolicies";"Assist,AssistPolicies";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist"
"UNMIT_S/2011/641";34;2876;"";"";"";"";"";"";"";"";"";"";"AssistOther,InternationalActor,Assist,AssistAgents";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";""
"UNMIT_S/2011/641";29;2875;"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";28;2874;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";27;2873;"";"";"";"";"";"";"";"";"";"InternationalActor,AssistOther,AssistPolicies,AssistAgents,Assist,Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,AssistAgents,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";""
"UNMIT_S/2011/641";26;2872;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";25;2871;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor,InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";23;2870;"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";21;2869;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"Assist";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";19;2868;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport,Implement";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";16;2867;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/641";15;2866;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach";"";"";"";"Outreach";"";"";"";"";"";"";"";"";"";"Outreach";""
"UNMIT_S/2011/641";14;2865;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"Implement,InternationalActor";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";""
"UNMIT_S/2011/641";12;2864;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach,Meeting,InternationalActor";"";"Outreach,Meeting,Implement";"Implement";"";"";"";"";"";"";"";"";"Outreach,Meeting,Implement";""
"UNMIT_S/2011/641";10;2863;"";"";"";"";"";"";"";"";"";"Meeting";"Meeting";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"Meeting";"";"Meeting";"Implement";"";"";"";"";"";"";"";"";"Implement";""
"UNMIT_S/2011/641";8;2862;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";62;2861;"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";56;2860;"";"";"";"";"";"";"Meeting";"";"";"Meeting";"Meeting";"";"";"Meeting";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"Implement";"";"";"";"";"Meeting";"";"";"";"";""
"UNMIT_S/2011/32";54;2859;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";"";"";""
"UNMIT_S/2011/32";42;2858;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";41;2857;"";"";"";"";"";"";"";"";"Outreach,Assist";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach,Assist"
"UNMIT_S/2011/32";40;2856;"";"";"";"";"";"";"";"";"";"Assist,AssistAgents";"";"";"";"Assist,AssistAgents";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";39;2855;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";38;2854;"";"";"";"";"";"";"Monitor";"";"Monitor";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";37;2853;"";"";"";"";"";"";"Assist,InternationalActor,MaterialSupport";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";32;2852;"";"";"";"";"";"";"";"";"";"Assist,InternationalActor,MaterialSupport,AssistOther";"AssistOther,MaterialSupport,InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"MaterialSupport,InternationalActor";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"Outreach,InternationalActor"
"UNMIT_S/2011/32";31;2851;"";"";"";"";"";"";"";"";"";"Assist,AssistPolicies";"Assist,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";27;2850;"";"";"";"";"";"";"Assist,InternationalActor";"";"";"Assist,AssistAgents,InternationalActor";"InternationalActor,Assist,AssistAgents,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";24;2849;"";"";"";"";"";"";"";"";"";"Advocate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";23;2848;"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting"
"UNMIT_S/2011/32";22;2847;"";"";"";"";"";"";"";"";"";"AssistAgents,Assist,Monitor,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";21;2846;"";"";"";"";"";"";"Assist,InternationalActor";"";"InternationalActor,Assist";"AssistPolicies,AssistAgents,Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";""
"UNMIT_S/2011/32";20;2845;"";"";"";"";"";"";"";"";"";"Assist,AssistOther";"";"Assist";"";"";"";"";"Monitor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";18;2844;"";"";"";"";"";"";"";"";"";"Assist,AssistAgents,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";16;2843;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";15;2842;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outreach";"";"";"Outreach";"";"";"";"";"Implement";"Implement";"";"";"";"";"";"";"";"";""
"UNMIT_S/2011/32";12;2841;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"InternationalActor,Assist";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";""
"UNMIT_S/2011/32";10;2840;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"Implement,InternationalActor";""
"UNMIT_S/2011/32";9;2839;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";""
"UNMIT_S/2011/32";7;2838;"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"Meeting";"";"";"Meeting";"";"";"";"";"";"";"Meeting";"";"";"Implement";""
"UNMIT_S/2010/522";61;2837;"";"";"";"";"";"";"";"";"";"Assist,AssistOther,InternationalActor";"AssistOther,InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2010/522";57;2836;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Meeting";"";"";"";"Assist";"";"";"";"";"";"";""
"UNMIT_S/2010/522";53;2835;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Monitor,InternationalActor,Assist,MaterialSupport";"";"";"";""
"UNMIT_S/2010/522";45;2834;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";""
"UNMIT_S/2010/522";40;2833;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";""
"UNMIT_S/2010/522";39;2832;"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Implement,InternationalActor";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist"
"UNMIT_S/2010/522";38;2831;"";"";"";"";"";"";"";"";"";"";"";"";"";"Assist,InternationalActor,AssistOther";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2010/522";37;2830;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2010/522";36;2829;"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2010/522";35;2828;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"InternationalActor,Assist"
"UNMIT_S/2010/522";33;2827;"";"";"";"";"";"";"";"InternationalActor,Assist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2010/522";32;2826;"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"Monitor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2010/522";29;2825;"";"";"";"";"";"";"";"";"";"Assist,AssistPolicies";"Assist,AssistPolicies";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2010/522";27;2824;"";"";"";"";"";"";"";"";"";"";"Assist,AssistAgents";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"UNMIT_S/2010/522";26;2823;"";"";"";"";"";"";"Assist,InternationalActor";"";"InternationalActor,Assist";"Assist,AssistAgents,InternationalActor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"InternationalActor,Assist";""
